filename,x,y
/pants_images_1024/4784_kith_for_levi_s_strawberry_fields_501_denim_washed_blue_0725_1fw180201flsf_wash.png,19.678415,8.503073
/pants_images_1024/4770_kith_for_levi_s_strawberry_fields_501_denim_washed_blue_0725_1fw180201flsf_wash.png,19.678415,8.503073
/pants_images_1024/4790_kith_for_levi_s_strawberry_fields_501_denim_washed_blue_0725_1fw180201flsf_wash.png,19.678415,8.503073
/pants_images_1024/3555_palace_baggier_jean_black_p24t008.png,19.657776,-2.3974771
/pants_images_1024/3542_palace_baggier_jean_black_p24t008.png,19.657776,-2.3974771
/pants_images_1024/5224_palace_x_evisu_2008_classic_seagull_denim_jean_indigo_raw_p21evd002.png,19.655909,3.6235397
/pants_images_1024/5246_palace_x_evisu_2008_classic_seagull_denim_jean_indigo_raw_p21evd002.png,19.655909,3.6235397
/pants_images_1024/1432_billionaire_boys_club_lucid_slim_fit_jeans_leo_841_6108_leo.png,19.64749,23.30717
/pants_images_1024/4098_fear_of_god_essentials_denim_pant_light_indigo_distress_wash_130bt202020f.png,19.584705,26.706663
/pants_images_1024/4109_fear_of_god_essentials_denim_pant_light_indigo_distress_wash_130bt202020f.png,19.584705,26.706663
/pants_images_1024/836_amiri_shotgun_skinny_jean_perfect_indigo_amdnsy1059_perf.png,19.570494,20.334896
/pants_images_1024/827_amiri_shotgun_skinny_jean_perfect_indigo_amdnsy1059_perf.png,19.570494,20.334896
/pants_images_1024/1486_supreme_baggy_jean_washed_indigo_fw24p27_washed_indigo.png,19.564926,10.026695
